block_id,row,column,true_height_mm,valid_count,failed_count,mean_height_mm,std_height_mm,mean_error_mm,mae_mm,rmse_mm,expected_count,processed_count,unmeasured_count,mean_height_error_mm,abs_mean_height_error_mm
1,1,1,12.5,25,0,12.453424732648493,0.23874611938951112,-0.046575267351507035,0.20449680263644118,0.24324671642678974,25,25,0,-0.046575267351507035,0.046575267351507035
2,1,2,12.0,25,0,11.777063189613589,0.27120752403213527,-0.22293681038641075,0.2981812115873407,0.35107597826810605,25,25,0,-0.22293681038641075,0.22293681038641075
3,1,3,11.5,25,0,11.57127125275229,0.30224853262271045,0.07127125275229013,0.2361870917503392,0.310537867161901,25,25,0,0.07127125275229013,0.07127125275229013
4,1,4,11.0,25,0,10.718492123632316,0.2555464752671688,-0.2815078763676825,0.32947317368006135,0.3801982186682575,25,25,0,-0.2815078763676825,0.2815078763676825
5,1,5,10.5,25,0,10.31607609820139,0.25432664042228065,-0.1839239017986099,0.2695977295163228,0.3138630938503422,25,25,0,-0.1839239017986099,0.1839239017986099
6,1,6,10.0,25,0,9.711452865283038,0.2392305010861235,-0.28854713471696347,0.3142468735662847,0.37482086601907216,25,25,0,-0.28854713471696347,0.28854713471696347
7,2,1,9.5,25,0,9.435687732749162,0.20216216784555566,-0.06431226725083626,0.18297079706672342,0.21214525643284513,25,25,0,-0.06431226725083626,0.06431226725083626
8,2,2,9.0,25,0,8.751039650419575,0.2268332430718823,-0.24896034958042657,0.27253787875077184,0.3368004985532471,25,25,0,-0.24896034958042657,0.24896034958042657
9,2,3,8.5,25,0,8.348711126647906,0.16155285629845903,-0.15128887335209434,0.18559035269643906,0.22133153543572723,25,25,0,-0.15128887335209434,0.15128887335209434
10,2,4,8.0,25,0,7.709735910116536,0.20019525301966218,-0.2902640898834634,0.303677192438278,0.3526065529843169,25,25,0,-0.2902640898834634,0.2902640898834634
11,2,5,7.5,25,0,7.264652795106783,0.18823964118961345,-0.2353472048932172,0.24681701530087097,0.3013676647655557,25,25,0,-0.2353472048932172,0.2353472048932172
12,2,6,7.0,25,0,6.6897203451571885,0.14111118833393185,-0.3102796548428117,0.3102796548428117,0.34086042844893094,25,25,0,-0.3102796548428117,0.3102796548428117
13,3,1,6.5,25,0,6.3230304501708385,0.24301006791484522,-0.17696954982916235,0.25620299991464346,0.30061955138465973,25,25,0,-0.17696954982916235,0.17696954982916235
14,3,2,6.0,25,0,5.835639395446164,0.2616293259177405,-0.16436060455383517,0.2588508924891004,0.3089729964082193,25,25,0,-0.16436060455383517,0.16436060455383517
15,3,3,5.5,25,0,5.414123778769911,0.13783949547594385,-0.08587622123008977,0.12576812645464494,0.1624021301763683,25,25,0,-0.08587622123008977,0.08587622123008977
16,3,4,5.0,25,0,4.711540780711265,0.16622767540868102,-0.28845921928873514,0.29423346639541154,0.3329269608554411,25,25,0,-0.28845921928873514,0.28845921928873514
17,3,5,4.5,25,0,4.333528879397866,0.2198252129830793,-0.16647112060213395,0.2283330085299468,0.27574582183160345,25,25,0,-0.16647112060213395,0.16647112060213395
18,3,6,4.0,25,0,3.7031412053621797,0.2056829789008133,-0.2968587946378202,0.32816003082710254,0.3611518126263967,25,25,0,-0.2968587946378202,0.2968587946378202
19,4,1,3.5,25,0,3.462020573467762,0.2063108750704586,-0.03797942653223771,0.17114295751244435,0.2097775345742628,25,25,0,-0.03797942653223771,0.03797942653223771
20,4,2,3.0,25,0,2.9008112648258173,0.2762106252579376,-0.09918873517418265,0.21956873211588315,0.2934803480487833,25,25,0,-0.09918873517418265,0.09918873517418265
21,4,3,2.5,25,0,2.414098813941636,0.11384804196524617,-0.08590118605836412,0.11626008192707257,0.14261974065869756,25,25,0,-0.08590118605836412,0.08590118605836412
22,4,4,2.0,25,0,1.928996132297464,0.19819525705038699,-0.07100386770253608,0.16131674514391478,0.2105300670830374,25,25,0,-0.07100386770253608,0.07100386770253608
23,4,5,1.5,25,0,1.3662475865590296,0.2368639760832556,-0.13375241344097047,0.2458334718426208,0.27201884358855244,25,25,0,-0.13375241344097047,0.13375241344097047
24,4,6,1.0,25,0,0.7916707765292306,0.40592077700135937,-0.20832922347076954,0.35676268050007975,0.4562595122880411,25,25,0,-0.20832922347076954,0.20832922347076954
