sample_id,block_id,row,column,sample_row,sample_column,model_x_mm,model_y_mm,u,v,true_height_mm,measured_u,measured_v,wound_height_mm,error_mm,abs_error_mm,status,failure_reason,measurement_warning,height_reference_source,method,candidate_frame,fused_count,group_score,objective_score,elapsed_seconds
17,1,1,1,4,2,7.5,12.5,774.3272723253056,400.79246016574785,12.5,774.0,401.0,12.28451531751672,-0.21548468248328057,0.21548468248328057,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,160.36841234731924,163.18118028183446,2.412367899999481
18,1,1,1,4,3,10.0,12.5,790.1410316365067,401.1951800285263,12.5,790.0,401.0,12.216930018564842,-0.28306998143515827,0.28306998143515827,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,196.66210933866955,201.60909671306055,2.449421899999834
19,1,1,1,4,4,12.5,12.5,806.0276245725664,401.5997547031072,12.5,806.0,402.0,12.154187506883806,-0.34581249311619366,0.34581249311619366,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,180.69915189339372,183.54849681889294,2.536076200000025
20,1,1,1,4,5,15.0,12.5,821.9875554709779,402.0061970331615,12.5,822.0,402.0,12.58684800752543,0.08684800752543076,0.08684800752543076,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,193.07719943132352,195.09507673087893,2.513449099999889
21,1,1,1,5,1,5.0,15.0,759.0055208732282,417.25529247589105,12.5,759.0,417.0,12.420896305832384,-0.07910369416761576,0.07910369416761576,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,173.49995963888824,176.0087454825581,2.7533404999994673
22,1,1,1,5,2,7.5,15.0,774.7165251398532,417.6939506778321,12.5,775.0,418.0,12.357447112778788,-0.1425528872212123,0.1425528872212123,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,197.83205058486374,200.8285598022766,2.9545426000004227
23,1,1,1,5,3,10.0,15.0,790.4995792662793,418.13462054378994,12.5,790.0,418.0,12.293956192593287,-0.20604380740671324,0.20604380740671324,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,221.32157632434178,227.74545177267066,2.5998264999998355
24,1,1,1,5,4,12.5,15.0,806.3551800170179,418.5773159436499,12.5,806.0,419.0,12.231059167381476,-0.2689408326185241,0.2689408326185241,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,181.37190882440598,184.84108008494536,2.8616658000000825
25,1,1,1,5,5,15.0,15.0,822.2838287338438,419.02205087509657,12.5,822.0,419.0,12.663750154801638,0.16375015480163846,0.16375015480163846,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,233.55033602285636,238.9625148222196,2.411707999999635
26,2,1,2,1,1,25.0,5.0,886.0622376174971,351.7177403984555,12.0,886.0,352.0,12.555370905229157,0.5553709052291573,0.5553709052291573,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,135.57789303007578,139.65930306756323,2.422398200000316
27,2,1,2,1,2,27.5,5.0,902.4957195127629,352.01425775777176,12.0,902.0,352.0,12.011916367000044,0.011916367000043948,0.011916367000043948,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,173.82160697462697,177.71499700518743,2.587157100000695
28,2,1,2,1,3,30.0,5.0,919.0066029811647,352.3121717115663,12.0,919.0,352.0,11.94208402513206,-0.057915974867940534,0.057915974867940534,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,207.22084993332152,209.98530807407846,2.919596900000215
29,2,1,2,1,4,32.5,5.0,935.5954361547707,352.6114921500543,12.0,936.0,353.0,11.411963347691156,-0.588036652308844,0.588036652308844,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,236.286820388471,239.6492084247639,2.9195322000005035
30,2,1,2,1,5,35.0,5.0,952.2627723534805,352.9122290570577,12.0,952.0,353.0,11.335776147016514,-0.6642238529834863,0.6642238529834863,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,220.8012696362046,224.8030340523369,2.6069843000004767
31,2,1,2,2,1,25.0,7.5,886.2324862997,369.0993678968371,12.0,886.0,369.0,11.688188614357369,-0.3118113856426312,0.3118113856426312,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,198.30961100310876,203.15263243716825,2.7052208999994036
32,2,1,2,2,2,27.5,7.5,902.6327911683048,369.43603348050806,12.0,903.0,369.0,11.618171475781786,-0.3818285242182142,0.3818285242182142,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,193.73106690260465,197.77112253362915,2.3505626000005577
33,2,1,2,2,3,30.0,7.5,919.1101831512073,369.7742815090504,12.0,919.0,370.0,12.034913692694024,0.034913692694024334,0.034913692694024334,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,204.5138559376752,208.11548208199267,2.6511732000008124
34,2,1,2,2,4,32.5,7.5,935.665207032958,370.1141231658056,12.0,936.0,370.0,11.964533335383535,-0.03546666461646453,0.03546666461646453,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,226.94313209775896,231.22614618292346,2.5636750000003303
35,2,1,2,2,5,35.0,7.5,952.298412743646,370.45556973974266,12.0,952.0,370.0,11.89862007489876,-0.10137992510123972,0.10137992510123972,valid,,,Shared Pattern Plane,Region-SIFT(21/28),102,1,232.5693814020308,240.07602752315645,2.631617200000619
