block_id,row,column,true_height_mm,valid_count,failed_count,mean_height_mm,std_height_mm,mean_error_mm,mae_mm,rmse_mm,expected_count,processed_count,unmeasured_count,mean_height_error_mm,abs_mean_height_error_mm
1,1,1,12.5,25,0,12.5210288159771,0.243466120077424,0.0210288159771464,0.167175622069993,0.244372589966541,25,25,0,0.0210288159771464,0.0210288159771464
2,1,2,12,25,0,11.9689049339001,0.169177314558009,-0.0310950660998614,0.104324158864831,0.172011240611811,25,25,0,-0.0310950660998614,0.0310950660998614
3,1,3,11.5,25,0,11.5313100476516,0.0966136498693416,0.0313100476516147,0.054016728273815,0.101560407763174,25,25,0,0.0313100476516147,0.0313100476516147
4,1,4,11,25,0,10.9889774454755,0.187695724062806,-0.011022554524537,0.140257149525446,0.188019098869523,25,25,0,-0.011022554524537,0.011022554524537
5,1,5,10.5,25,0,10.4247163908572,0.225878183670786,-0.0752836091427847,0.225928634283842,0.238093627936526,25,25,0,-0.0752836091427847,0.0752836091427847
6,1,6,10,24,1,9.84670903582514,0.310225985223643,-0.153290964174862,0.28869904937879,0.346032197354001,25,25,0,-0.153290964174862,0.153290964174862
7,2,1,9.5,25,0,9.52348924746013,0.149884247843263,0.0234892474601337,0.0783574149413577,0.151713652970931,25,25,0,0.0234892474601337,0.0234892474601337
8,2,2,9,25,0,9.07355295735498,0.109458544794883,0.0735529573549818,0.107981674295007,0.131875739104193,25,25,0,0.0735529573549818,0.0735529573549818
9,2,3,8.5,25,0,8.6002016911276,0.17790989835482,0.1002016911276,0.196137817354302,0.204186950703157,25,25,0,0.1002016911276,0.1002016911276
10,2,4,8,25,0,7.99773244785094,0.249091533560627,-0.00226755214906554,0.245027169456234,0.249101854437765,25,25,0,-0.00226755214906554,0.00226755214906554
11,2,5,7.5,25,0,7.43370515415005,0.141282412695899,-0.0662948458499458,0.129766520775429,0.156063213870029,25,25,0,-0.0662948458499458,0.0662948458499458
12,2,6,7,25,0,6.75149615249122,0.237991622240849,-0.248503847508778,0.270041222247849,0.344084545545854,25,25,0,-0.248503847508778,0.248503847508778
13,3,1,6.5,23,2,6.68702080912541,0.305518540332094,0.187020809125413,0.242669689200745,0.358215523857604,25,25,0,0.187020809125413,0.187020809125413
14,3,2,6,24,1,6.18476880980322,0.398501102095123,0.184768809803224,0.338940430857857,0.439252366467305,25,25,0,0.184768809803224,0.184768809803224
15,3,3,5.5,25,0,5.59553923734325,0.231556581887652,0.0955392373432457,0.212768686648296,0.250491909026264,25,25,0,0.0955392373432457,0.0955392373432457
16,3,4,5,25,0,4.79776679432836,0.143382149709232,-0.202233205671644,0.245168764654918,0.247904639592465,25,25,0,-0.202233205671644,0.202233205671644
17,3,5,4.5,25,0,4.44786099674735,0.146117858598268,-0.0521390032526543,0.120608094185002,0.155141562005556,25,25,0,-0.0521390032526543,0.0521390032526543
18,3,6,4,25,0,3.90409040277517,0.242767892738983,-0.09590959722483,0.189578007726128,0.261026628114366,25,25,0,-0.09590959722483,0.09590959722483
19,4,1,3.5,24,1,3.65442899789151,0.306310735951639,0.15442899789151,0.296468488760656,0.343037290026916,25,25,0,0.15442899789151,0.15442899789151
20,4,2,3,23,2,2.80706263019381,0.0371902940960897,-0.192937369806185,0.192937369806185,0.196489049676267,25,25,0,-0.192937369806185,0.192937369806185
21,4,3,2.5,24,1,2.41948896947858,0.19549191619715,-0.0805110305214243,0.121985955522508,0.21142165294514,25,25,0,-0.0805110305214243,0.0805110305214243
22,4,4,2,25,0,1.91779981573154,0.298179414581677,-0.0822001842684612,0.216366519263162,0.309302171951703,25,25,0,-0.0822001842684612,0.0822001842684612
23,4,5,1.5,25,0,1.19358687141632,0.242582858641561,-0.306413128583684,0.350952126580928,0.390813828664177,25,25,0,-0.306413128583684,0.306413128583684
24,4,6,1,24,1,0.673071747385835,0.418657239590686,-0.326928252614165,0.445830872154358,0.531183552662396,25,25,0,-0.326928252614165,0.326928252614165
